,comb,obj
284,"('PGK', 'ENO', 'TPI', 'MDH')",1.2649350649350688
285,"('PGK', 'ENO', 'ACONTb', 'ACONTa')",13.638596491228112
286,"('PGK', 'ENO', 'ACONTb', 'CS')",13.638596491228112
287,"('PGK', 'ENO', 'ACONTb', 'FUM')",13.638596491228112
288,"('PGK', 'ENO', 'ACONTb', 'MDH')",13.638596491228112
289,"('PGK', 'ENO', 'ACONTa', 'CS')",13.638596491228112
290,"('PGK', 'ENO', 'ACONTa', 'FUM')",13.638596491228112
291,"('PGK', 'ENO', 'ACONTa', 'MDH')",13.638596491228112
292,"('PGK', 'ENO', 'CS', 'FUM')",13.638596491228112
293,"('PGK', 'ENO', 'CS', 'MDH')",13.638596491228112
294,"('PGK', 'ENO', 'FUM', 'MDH')",13.854237288135618
295,"('PGK', 'TPI', 'ACONTb', 'ACONTa')",1.2649350649350766
296,"('PGK', 'TPI', 'ACONTb', 'CS')",1.2649350649350766
297,"('PGK', 'TPI', 'ACONTb', 'FUM')",1.2649350649350766
298,"('PGK', 'TPI', 'ACONTb', 'MDH')",1.2649350649350766
299,"('PGK', 'TPI', 'ACONTa', 'CS')",1.2649350649350766
300,"('PGK', 'TPI', 'ACONTa', 'FUM')",1.2649350649350766
301,"('PGK', 'TPI', 'ACONTa', 'MDH')",1.2649350649350766
302,"('PGK', 'TPI', 'CS', 'FUM')",1.2649350649350772
303,"('PGK', 'TPI', 'CS', 'MDH')",1.2649350649350772
304,"('PGK', 'TPI', 'FUM', 'MDH')",1.2649350649350772
305,"('PGK', 'ACONTb', 'ACONTa', 'CS')",13.638596491228084
306,"('PGK', 'ACONTb', 'ACONTa', 'FUM')",13.638596491228084
307,"('PGK', 'ACONTb', 'ACONTa', 'MDH')",13.638596491228084
308,"('PGK', 'ACONTb', 'CS', 'FUM')",13.638596491228084
309,"('PGK', 'ACONTb', 'CS', 'MDH')",13.638596491228084
310,"('PGK', 'ACONTb', 'FUM', 'MDH')",13.638596491228084
311,"('PGK', 'ACONTa', 'CS', 'FUM')",13.638596491228084
312,"('PGK', 'ACONTa', 'CS', 'MDH')",13.638596491228084
313,"('PGK', 'ACONTa', 'FUM', 'MDH')",13.638596491228084
314,"('PGK', 'CS', 'FUM', 'MDH')",13.638596491228084
315,"('PGM', 'ENO', 'TPI', 'ACONTb')",14.340350877192963
316,"('PGM', 'ENO', 'TPI', 'ACONTa')",14.340350877192968
317,"('PGM', 'ENO', 'TPI', 'CS')",14.340350877192963
318,"('PGM', 'ENO', 'TPI', 'FUM')",14.610852713178272
319,"('PGM', 'ENO', 'TPI', 'MDH')",14.687562189054725
320,"('PGM', 'ENO', 'ACONTb', 'ACONTa')",14.340350877193055
321,"('PGM', 'ENO', 'ACONTb', 'CS')",14.340350877193055
322,"('PGM', 'ENO', 'ACONTb', 'FUM')",14.340350877193055
323,"('PGM', 'ENO', 'ACONTb', 'MDH')",14.340350877193055
324,"('PGM', 'ENO', 'ACONTa', 'CS')",14.340350877193055
325,"('PGM', 'ENO', 'ACONTa', 'FUM')",14.340350877193055
326,"('PGM', 'ENO', 'ACONTa', 'MDH')",14.340350877193055
327,"('PGM', 'ENO', 'CS', 'FUM')",14.340350877193055
328,"('PGM', 'ENO', 'CS', 'MDH')",14.340350877193055
329,"('PGM', 'ENO', 'FUM', 'MDH')",14.456666666666727
330,"('PGM', 'TPI', 'ACONTb', 'ACONTa')",14.34035087719299
331,"('PGM', 'TPI', 'ACONTb', 'CS')",14.34035087719299
332,"('PGM', 'TPI', 'ACONTb', 'FUM')",14.34035087719299
