,comb,obj,obj_rand
2350,"('HEX1', 'PGI', 'FBA', 'PGK', 'PGM', 'ENO')",5.723086927499957,5.645140518815823
2351,"('HEX1', 'PGI', 'FBA', 'PGK', 'PGM', 'PYK')",5.723086927499957,5.69331635523388
2352,"('HEX1', 'PGI', 'FBA', 'PGK', 'ENO', 'PYK')",5.723086927499957,5.779866118194113
2353,"('HEX1', 'PGI', 'FBA', 'PGM', 'ENO', 'PYK')",6.30565600561824,6.058407457104978
2354,"('HEX1', 'PGI', 'TPI', 'GAPD', 'PGK', 'PGM')",0.0,1.1557347170771735
2355,"('HEX1', 'PGI', 'TPI', 'GAPD', 'PGK', 'ENO')",0.0,0.5787962361578651
2356,"('HEX1', 'PGI', 'TPI', 'GAPD', 'PGK', 'PYK')",0.0,1.9779735777248126
2357,"('HEX1', 'PGI', 'TPI', 'GAPD', 'PGM', 'ENO')",0.0,1.4712675765594434
2358,"('HEX1', 'PGI', 'TPI', 'GAPD', 'PGM', 'PYK')",0.0,1.9406121701944943
2359,"('HEX1', 'PGI', 'TPI', 'GAPD', 'ENO', 'PYK')",0.0,0.5023608844349452
2360,"('HEX1', 'PGI', 'TPI', 'PGK', 'PGM', 'ENO')",0.0,1.9266473820128005
2361,"('HEX1', 'PGI', 'TPI', 'PGK', 'PGM', 'PYK')",0.0,1.8494344121458457
2362,"('HEX1', 'PGI', 'TPI', 'PGK', 'ENO', 'PYK')",0.0,0.41708393295800295
2363,"('HEX1', 'PGI', 'TPI', 'PGM', 'ENO', 'PYK')",6.304539232392518,7.3881657870621185
2364,"('HEX1', 'PGI', 'GAPD', 'PGK', 'PGM', 'ENO')",5.723086927500011,6.628179409321434
2365,"('HEX1', 'PGI', 'GAPD', 'PGK', 'PGM', 'PYK')",5.723086927500011,4.761626990633213
2366,"('HEX1', 'PGI', 'GAPD', 'PGK', 'ENO', 'PYK')",5.723086927500011,6.861012626683138
2367,"('HEX1', 'PGI', 'GAPD', 'PGM', 'ENO', 'PYK')",5.723086927500008,6.632141300741539
2368,"('HEX1', 'PGI', 'PGK', 'PGM', 'ENO', 'PYK')",5.723086927500011,5.9114210966872545
2369,"('HEX1', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGK')",0.0,0.03628491068566464
2370,"('HEX1', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGM')",0.0,0.2524519057622585
2371,"('HEX1', 'PFK', 'FBA', 'TPI', 'GAPD', 'ENO')",0.0,0.24865899496942578
2372,"('HEX1', 'PFK', 'FBA', 'TPI', 'GAPD', 'PYK')",0.0,0.4757601373784157
2373,"('HEX1', 'PFK', 'FBA', 'TPI', 'PGK', 'PGM')",0.0,1.0053575975919806
2374,"('HEX1', 'PFK', 'FBA', 'TPI', 'PGK', 'ENO')",0.0,1.5411542581198856
2375,"('HEX1', 'PFK', 'FBA', 'TPI', 'PGK', 'PYK')",0.0,1.7371875668578391
2376,"('HEX1', 'PFK', 'FBA', 'TPI', 'PGM', 'ENO')",6.84405415491939,7.923417508721956
2377,"('HEX1', 'PFK', 'FBA', 'TPI', 'PGM', 'PYK')",6.84405415491939,5.838499515776347
2378,"('HEX1', 'PFK', 'FBA', 'TPI', 'ENO', 'PYK')",6.84405415491939,5.835849764252633
2379,"('HEX1', 'PFK', 'FBA', 'GAPD', 'PGK', 'PGM')",6.1286016269624115,5.232961035772759
2380,"('HEX1', 'PFK', 'FBA', 'GAPD', 'PGK', 'ENO')",6.1286016269624115,5.078149186159588
2381,"('HEX1', 'PFK', 'FBA', 'GAPD', 'PGK', 'PYK')",6.220634501801116,5.942206499900241
2382,"('HEX1', 'PFK', 'FBA', 'GAPD', 'PGM', 'ENO')",6.1286016269624115,6.568317938038771
2383,"('HEX1', 'PFK', 'FBA', 'GAPD', 'PGM', 'PYK')",6.1286016269624115,6.163699550905135
2384,"('HEX1', 'PFK', 'FBA', 'GAPD', 'ENO', 'PYK')",6.1286016269624115,6.474833508382634
2385,"('HEX1', 'PFK', 'FBA', 'PGK', 'PGM', 'ENO')",6.1286016269624115,5.158907065223828
2386,"('HEX1', 'PFK', 'FBA', 'PGK', 'PGM', 'PYK')",6.1286016269624115,6.933937710636728
2387,"('HEX1', 'PFK', 'FBA', 'PGK', 'ENO', 'PYK')",6.1286016269624115,7.003133088086962
2388,"('HEX1', 'PFK', 'FBA', 'PGM', 'ENO', 'PYK')",6.846287701370998,6.336444909305917
2389,"('HEX1', 'PFK', 'TPI', 'GAPD', 'PGK', 'PGM')",0.0,0.9055862084269437
2390,"('HEX1', 'PFK', 'TPI', 'GAPD', 'PGK', 'ENO')",0.0,1.239481443531522
2391,"('HEX1', 'PFK', 'TPI', 'GAPD', 'PGK', 'PYK')",0.0,0.625503167814931
2392,"('HEX1', 'PFK', 'TPI', 'GAPD', 'PGM', 'ENO')",0.0,1.5025160545001632
2393,"('HEX1', 'PFK', 'TPI', 'GAPD', 'PGM', 'PYK')",0.0,1.9895392743017908
2394,"('HEX1', 'PFK', 'TPI', 'GAPD', 'ENO', 'PYK')",0.0,0.08735529612215776
2395,"('HEX1', 'PFK', 'TPI', 'PGK', 'PGM', 'ENO')",0.0,1.0427752468353375
2396,"('HEX1', 'PFK', 'TPI', 'PGK', 'PGM', 'PYK')",0.0,0.22838920599994705
2397,"('HEX1', 'PFK', 'TPI', 'PGK', 'ENO', 'PYK')",0.0,1.5901621930648093
2398,"('HEX1', 'PFK', 'TPI', 'PGM', 'ENO', 'PYK')",6.844054154919323,6.670973442618251
2399,"('HEX1', 'PFK', 'GAPD', 'PGK', 'PGM', 'ENO')",6.128601626962416,5.870846878656758
2400,"('HEX1', 'PFK', 'GAPD', 'PGK', 'PGM', 'PYK')",6.128601626962416,6.470388146555299
2401,"('HEX1', 'PFK', 'GAPD', 'PGK', 'ENO', 'PYK')",6.128601626962416,6.079468312249019
2402,"('HEX1', 'PFK', 'GAPD', 'PGM', 'ENO', 'PYK')",6.128601626962416,5.137257260425751
2403,"('HEX1', 'PFK', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626962416,7.054774311925205
2404,"('HEX1', 'FBA', 'TPI', 'GAPD', 'PGK', 'PGM')",0.0,0.11977064024518436
2405,"('HEX1', 'FBA', 'TPI', 'GAPD', 'PGK', 'ENO')",0.0,1.1390247194142369
2406,"('HEX1', 'FBA', 'TPI', 'GAPD', 'PGK', 'PYK')",0.0,0.013823621804289532
2407,"('HEX1', 'FBA', 'TPI', 'GAPD', 'PGM', 'ENO')",0.0,1.5603378371080128
2408,"('HEX1', 'FBA', 'TPI', 'GAPD', 'PGM', 'PYK')",0.0,1.8082211534248362
2409,"('HEX1', 'FBA', 'TPI', 'GAPD', 'ENO', 'PYK')",0.0,1.3155941970871512
2410,"('HEX1', 'FBA', 'TPI', 'PGK', 'PGM', 'ENO')",0.0,0.40320168231424947
2411,"('HEX1', 'FBA', 'TPI', 'PGK', 'PGM', 'PYK')",0.0,0.3549112531932195
2412,"('HEX1', 'FBA', 'TPI', 'PGK', 'ENO', 'PYK')",0.0,1.3293701009803236
2413,"('HEX1', 'FBA', 'TPI', 'PGM', 'ENO', 'PYK')",6.844054154919397,6.030931795110357
2414,"('HEX1', 'FBA', 'GAPD', 'PGK', 'PGM', 'ENO')",6.12860162696236,5.6303549128783255
2415,"('HEX1', 'FBA', 'GAPD', 'PGK', 'PGM', 'PYK')",6.12860162696236,6.40989487945542
2416,"('HEX1', 'FBA', 'GAPD', 'PGK', 'ENO', 'PYK')",6.12860162696236,5.6252764890304805
2417,"('HEX1', 'FBA', 'GAPD', 'PGM', 'ENO', 'PYK')",6.12860162696236,7.281147952848688
2418,"('HEX1', 'FBA', 'PGK', 'PGM', 'ENO', 'PYK')",6.12860162696236,5.906319076251132
2419,"('HEX1', 'TPI', 'GAPD', 'PGK', 'PGM', 'ENO')",0.0,1.3491447718109777
2420,"('HEX1', 'TPI', 'GAPD', 'PGK', 'PGM', 'PYK')",0.0,1.1370641531808507
2421,"('HEX1', 'TPI', 'GAPD', 'PGK', 'ENO', 'PYK')",0.0,1.4254011650289644
2422,"('HEX1', 'TPI', 'GAPD', 'PGM', 'ENO', 'PYK')",0.0,1.510822394990674
2423,"('HEX1', 'TPI', 'PGK', 'PGM', 'ENO', 'PYK')",0.0,0.5193541155007728
2424,"('HEX1', 'GAPD', 'PGK', 'PGM', 'ENO', 'PYK')",6.1286016269623635,5.537689173691129
2425,"('PGI', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGK')",0.0,1.7080692099674908
2426,"('PGI', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGM')",0.0,1.7232976570233
2427,"('PGI', 'PFK', 'FBA', 'TPI', 'GAPD', 'ENO')",0.0,0.46888569003560865
2428,"('PGI', 'PFK', 'FBA', 'TPI', 'GAPD', 'PYK')",0.0,1.0485110714998669
2429,"('PGI', 'PFK', 'FBA', 'TPI', 'PGK', 'PGM')",0.0,1.7298579952934634
2430,"('PGI', 'PFK', 'FBA', 'TPI', 'PGK', 'ENO')",0.0,1.101565595578361
2431,"('PGI', 'PFK', 'FBA', 'TPI', 'PGK', 'PYK')",0.0,0.12827304982156873
2432,"('PGI', 'PFK', 'FBA', 'TPI', 'PGM', 'ENO')",6.784411876532278,7.579134099439878
2433,"('PGI', 'PFK', 'FBA', 'TPI', 'PGM', 'PYK')",6.784411876532278,7.485467715145629
2434,"('PGI', 'PFK', 'FBA', 'TPI', 'ENO', 'PYK')",6.784411876532278,6.31384458376226
2435,"('PGI', 'PFK', 'FBA', 'GAPD', 'PGK', 'PGM')",6.128601626962334,6.3543372973079775
2436,"('PGI', 'PFK', 'FBA', 'GAPD', 'PGK', 'ENO')",6.128601626962334,4.9909525601390685
2437,"('PGI', 'PFK', 'FBA', 'GAPD', 'PGK', 'PYK')",6.220634501801036,5.111089898775814
2438,"('PGI', 'PFK', 'FBA', 'GAPD', 'PGM', 'ENO')",6.128601626962336,6.200105461365993
2439,"('PGI', 'PFK', 'FBA', 'GAPD', 'PGM', 'PYK')",6.128601626962336,5.642251387656552
2440,"('PGI', 'PFK', 'FBA', 'GAPD', 'ENO', 'PYK')",6.128601626962336,5.709932677282079
2441,"('PGI', 'PFK', 'FBA', 'PGK', 'PGM', 'ENO')",6.128601626962336,7.056614673763658
2442,"('PGI', 'PFK', 'FBA', 'PGK', 'PGM', 'PYK')",6.128601626962336,5.234049118122758
2443,"('PGI', 'PFK', 'FBA', 'PGK', 'ENO', 'PYK')",6.128601626962336,4.91859600965522
2444,"('PGI', 'PFK', 'FBA', 'PGM', 'ENO', 'PYK')",6.786087036370918,6.482662825825963
2445,"('PGI', 'PFK', 'TPI', 'GAPD', 'PGK', 'PGM')",0.0,0.09686717955449708
2446,"('PGI', 'PFK', 'TPI', 'GAPD', 'PGK', 'ENO')",0.0,1.8324646318416777
2447,"('PGI', 'PFK', 'TPI', 'GAPD', 'PGK', 'PYK')",0.0,0.6763582709907932
2448,"('PGI', 'PFK', 'TPI', 'GAPD', 'PGM', 'ENO')",0.0,1.1596240254919081
2449,"('PGI', 'PFK', 'TPI', 'GAPD', 'PGM', 'PYK')",0.0,0.21187886623737406
2450,"('PGI', 'PFK', 'TPI', 'GAPD', 'ENO', 'PYK')",0.0,0.5476784766105196
2451,"('PGI', 'PFK', 'TPI', 'PGK', 'PGM', 'ENO')",0.0,1.5702963246899975
2452,"('PGI', 'PFK', 'TPI', 'PGK', 'PGM', 'PYK')",0.0,1.681229632345464
2453,"('PGI', 'PFK', 'TPI', 'PGK', 'ENO', 'PYK')",0.0,1.6392724033928991
2454,"('PGI', 'PFK', 'TPI', 'PGM', 'ENO', 'PYK')",6.784411876532207,6.349426901471676
2455,"('PGI', 'PFK', 'GAPD', 'PGK', 'PGM', 'ENO')",6.128601626962299,5.588280507256872
2456,"('PGI', 'PFK', 'GAPD', 'PGK', 'PGM', 'PYK')",6.128601626962299,6.660072793455087
2457,"('PGI', 'PFK', 'GAPD', 'PGK', 'ENO', 'PYK')",6.128601626962299,7.218790847711475
2458,"('PGI', 'PFK', 'GAPD', 'PGM', 'ENO', 'PYK')",6.128601626962299,6.9207239195331365
2459,"('PGI', 'PFK', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626962299,7.263324642137636
2460,"('PGI', 'FBA', 'TPI', 'GAPD', 'PGK', 'PGM')",0.0,0.3702106932273328
2461,"('PGI', 'FBA', 'TPI', 'GAPD', 'PGK', 'ENO')",0.0,1.539022681723035
2462,"('PGI', 'FBA', 'TPI', 'GAPD', 'PGK', 'PYK')",0.0,1.39887790299271
2463,"('PGI', 'FBA', 'TPI', 'GAPD', 'PGM', 'ENO')",0.0,1.0698428511091023
2464,"('PGI', 'FBA', 'TPI', 'GAPD', 'PGM', 'PYK')",0.0,0.9035839718363929
2465,"('PGI', 'FBA', 'TPI', 'GAPD', 'ENO', 'PYK')",0.0,1.1417698545419344
2466,"('PGI', 'FBA', 'TPI', 'PGK', 'PGM', 'ENO')",0.0,1.4322770911147404
2467,"('PGI', 'FBA', 'TPI', 'PGK', 'PGM', 'PYK')",0.0,0.2665439172199473
2468,"('PGI', 'FBA', 'TPI', 'PGK', 'ENO', 'PYK')",0.0,1.2070150966801003
2469,"('PGI', 'FBA', 'TPI', 'PGM', 'ENO', 'PYK')",6.7844118765321975,6.562136660098186
2470,"('PGI', 'FBA', 'GAPD', 'PGK', 'PGM', 'ENO')",6.128601626962359,6.361239565083519
2471,"('PGI', 'FBA', 'GAPD', 'PGK', 'PGM', 'PYK')",6.128601626962357,5.594736694295264
2472,"('PGI', 'FBA', 'GAPD', 'PGK', 'ENO', 'PYK')",6.128601626962357,5.195879420582908
2473,"('PGI', 'FBA', 'GAPD', 'PGM', 'ENO', 'PYK')",6.128601626962359,5.324390688335748
2474,"('PGI', 'FBA', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626962357,6.787028451291072
2475,"('PGI', 'TPI', 'GAPD', 'PGK', 'PGM', 'ENO')",0.0,1.520728796774532
2476,"('PGI', 'TPI', 'GAPD', 'PGK', 'PGM', 'PYK')",0.0,0.9120774799123841
2477,"('PGI', 'TPI', 'GAPD', 'PGK', 'ENO', 'PYK')",0.0,0.2013274306550259
2478,"('PGI', 'TPI', 'GAPD', 'PGM', 'ENO', 'PYK')",0.0,1.5196119490864552
2479,"('PGI', 'TPI', 'PGK', 'PGM', 'ENO', 'PYK')",0.0,0.20551275009039616
2480,"('PGI', 'GAPD', 'PGK', 'PGM', 'ENO', 'PYK')",6.12860162696235,6.7641340410616015
2481,"('PFK', 'FBA', 'TPI', 'GAPD', 'PGK', 'PGM')",0.0,0.435784244324549
2482,"('PFK', 'FBA', 'TPI', 'GAPD', 'PGK', 'ENO')",0.0,0.056828825791789495
2483,"('PFK', 'FBA', 'TPI', 'GAPD', 'PGK', 'PYK')",0.0,1.9587695847283642
2484,"('PFK', 'FBA', 'TPI', 'GAPD', 'PGM', 'ENO')",0.0,0.4433058185449654
2485,"('PFK', 'FBA', 'TPI', 'GAPD', 'PGM', 'PYK')",0.0,0.47927461106365987
2486,"('PFK', 'FBA', 'TPI', 'GAPD', 'ENO', 'PYK')",0.0,0.8603372154272404
2487,"('PFK', 'FBA', 'TPI', 'PGK', 'PGM', 'ENO')",0.0,1.3609506577586477
2488,"('PFK', 'FBA', 'TPI', 'PGK', 'PGM', 'PYK')",0.0,1.0458223418072805
2489,"('PFK', 'FBA', 'TPI', 'PGK', 'ENO', 'PYK')",0.0,1.5453111883601154
2490,"('PFK', 'FBA', 'TPI', 'PGM', 'ENO', 'PYK')",6.844054154919352,7.25753814769461
2491,"('PFK', 'FBA', 'GAPD', 'PGK', 'PGM', 'ENO')",6.128601626962312,5.191151008597655
2492,"('PFK', 'FBA', 'GAPD', 'PGK', 'PGM', 'PYK')",6.128601626962312,6.299839070224193
2493,"('PFK', 'FBA', 'GAPD', 'PGK', 'ENO', 'PYK')",6.128601626962312,7.268387057182443
2494,"('PFK', 'FBA', 'GAPD', 'PGM', 'ENO', 'PYK')",6.128601626962312,6.284804317994471
2495,"('PFK', 'FBA', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626962312,5.651939300198499
2496,"('PFK', 'TPI', 'GAPD', 'PGK', 'PGM', 'ENO')",0.0,0.4265407930162619
2497,"('PFK', 'TPI', 'GAPD', 'PGK', 'PGM', 'PYK')",0.0,1.1666266785642714
2498,"('PFK', 'TPI', 'GAPD', 'PGK', 'ENO', 'PYK')",0.0,1.1820522422365856
2499,"('PFK', 'TPI', 'GAPD', 'PGM', 'ENO', 'PYK')",0.0,0.6713860315971529
2500,"('PFK', 'TPI', 'PGK', 'PGM', 'ENO', 'PYK')",0.0,0.03471891867775079
2501,"('PFK', 'GAPD', 'PGK', 'PGM', 'ENO', 'PYK')",6.12860162696231,6.223947312844876
2502,"('FBA', 'TPI', 'GAPD', 'PGK', 'PGM', 'ENO')",0.0,1.7707829176329986
2503,"('FBA', 'TPI', 'GAPD', 'PGK', 'PGM', 'PYK')",0.0,0.6610046443046511
2504,"('FBA', 'TPI', 'GAPD', 'PGK', 'ENO', 'PYK')",0.0,1.6811631073179323
2505,"('FBA', 'TPI', 'GAPD', 'PGM', 'ENO', 'PYK')",0.0,1.7019584053031787
2506,"('FBA', 'TPI', 'PGK', 'PGM', 'ENO', 'PYK')",0.0,1.2230290026201278
2507,"('FBA', 'GAPD', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626964923,7.2031265855166335
2508,"('TPI', 'GAPD', 'PGK', 'PGM', 'ENO', 'PYK')",0.0,1.3578627652885147
2509,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'FBA', 'TPI')",7.373888955574782,8.405361124381418
2510,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'FBA', 'GAPD')",5.718426000080732,4.892169436970831
2511,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'FBA', 'PGK')",5.718426000080732,5.409822960205846
2512,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'FBA', 'PGM')",6.151245557016127,6.11524585501962
2513,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'FBA', 'ENO')",6.151245557016127,7.374128056818015
2514,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'FBA', 'PYK')",8.41918630309525,8.910324394718735
2515,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'TPI', 'GAPD')",0.0,0.9748825284811102
2516,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'TPI', 'PGK')",0.0,0.41757851541831537
2517,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'TPI', 'PGM')",6.151245557016188,5.019052422738389
2518,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'TPI', 'ENO')",6.151245557016188,5.309912225021009
2519,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'TPI', 'PYK')",7.373888955574711,6.515349933713646
2520,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'GAPD', 'PGK')",5.718426000080587,6.407043130675706
2521,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'GAPD', 'PGM')",5.626393125241875,5.5108014278502875
2522,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'GAPD', 'ENO')",5.626393125241876,5.728428627094227
2523,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'GAPD', 'PYK')",5.718426000080587,4.592709340717568
2524,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'PGK', 'PGM')",5.626393125241875,5.382456223789311
2525,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'PGK', 'ENO')",5.626393125241876,6.302655650174363
2526,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'PGK', 'PYK')",5.718426000080587,5.379092586818976
2527,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'PGM', 'ENO')",6.151245557016079,5.191129770582257
2528,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'PGM', 'PYK')",6.151245557016079,5.24350454883028
2529,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PFK', 'ENO', 'PYK')",6.151245557016079,5.377464921094828
2530,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'FBA', 'TPI', 'GAPD')",0.0,0.11009982633313187
2531,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'FBA', 'TPI', 'PGK')",0.0,1.086642159712548
2532,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'FBA', 'TPI', 'PGM')",6.151245557016081,7.053420108304914
2533,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'FBA', 'TPI', 'ENO')",6.151245557016081,6.841814691850194
2534,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'FBA', 'TPI', 'PYK')",7.373888955574669,7.962648542853925
2535,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'FBA', 'GAPD', 'PGK')",5.718426000080654,5.7433548605931435
2536,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'FBA', 'GAPD', 'PGM')",5.626393125241946,5.799457131374191
2537,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'FBA', 'GAPD', 'ENO')",5.626393125241946,6.110834357235291
2538,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'FBA', 'GAPD', 'PYK')",5.7184260000806555,4.776896986151607
2539,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'FBA', 'PGK', 'PGM')",5.626393125241946,5.443404963363363
2540,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'FBA', 'PGK', 'ENO')",5.626393125241946,4.974736885194743
2541,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'FBA', 'PGK', 'PYK')",5.7184260000806555,6.563292653308458
2542,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'FBA', 'PGM', 'ENO')",6.151245557016159,6.652456343235346
2543,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'FBA', 'PGM', 'PYK')",6.151245557016159,5.314049055923491
2544,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'FBA', 'ENO', 'PYK')",6.151245557016159,7.276755601950408
2545,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'TPI', 'GAPD', 'PGK')",0.0,1.6146688191670933
2546,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'TPI', 'GAPD', 'PGM')",0.0,1.0492077194076388
2547,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'TPI', 'GAPD', 'ENO')",0.0,0.3040760519581258
2548,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'TPI', 'GAPD', 'PYK')",0.0,1.1535601564175577
2549,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'TPI', 'PGK', 'PGM')",0.0,1.7012125668234943
2550,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'TPI', 'PGK', 'ENO')",0.0,0.1964756647581214
2551,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'TPI', 'PGK', 'PYK')",0.0,1.482159946383625
2552,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'TPI', 'PGM', 'ENO')",6.151245557016155,6.333244210119785
2553,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'TPI', 'PGM', 'PYK')",6.151245557016155,6.92914714485083
2554,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'TPI', 'ENO', 'PYK')",6.151245557016155,5.206395392923685
2555,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'GAPD', 'PGK', 'PGM')",5.6263931252419,6.231353966036256
2556,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'GAPD', 'PGK', 'ENO')",5.6263931252419,5.838880811072859
2557,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'GAPD', 'PGK', 'PYK')",5.71842600008061,6.079955338773792
2558,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'GAPD', 'PGM', 'ENO')",5.626393125241896,4.5212460764550695
2559,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'GAPD', 'PGM', 'PYK')",5.626393125241896,4.902948891488991
2560,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'GAPD', 'ENO', 'PYK')",5.626393125241896,4.951390312268308
2561,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PGK', 'PGM', 'ENO')",5.626393125241898,6.162972071691264
2562,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PGK', 'PGM', 'PYK')",5.626393125241898,6.389387080551787
2563,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PGK', 'ENO', 'PYK')",5.626393125241898,5.487277316257743
2564,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI', 'PGM', 'ENO', 'PYK')",6.151245557016092,5.372326769741768
2565,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'FBA', 'TPI', 'GAPD')",0.0,1.3492912012425782
2566,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'FBA', 'TPI', 'PGK')",0.0,1.9095000390855805
2567,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'FBA', 'TPI', 'PGM')",6.844054154919323,7.614979474141589
2568,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'FBA', 'TPI', 'ENO')",6.844054154919323,5.5960607446907
2569,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'FBA', 'TPI', 'PYK')",7.7814095043210365,7.723971498157898
2570,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'FBA', 'GAPD', 'PGK')",6.220634501801145,6.465850191510348
2571,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'FBA', 'GAPD', 'PGM')",6.128601626962442,5.398617235888035
2572,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'FBA', 'GAPD', 'ENO')",6.128601626962442,7.183256171610621
2573,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'FBA', 'GAPD', 'PYK')",6.220634501801145,7.301085639853218
2574,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'FBA', 'PGK', 'PGM')",6.128601626962442,6.784275865468344
2575,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'FBA', 'PGK', 'ENO')",6.128601626962442,6.420099707578205
2576,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'FBA', 'PGK', 'PYK')",6.220634501801145,7.368925535151283
2577,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'FBA', 'PGM', 'ENO')",6.84628770137102,7.21195534498058
2578,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'FBA', 'PGM', 'PYK')",6.84628770137102,7.5282016163257435
2579,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'FBA', 'ENO', 'PYK')",6.84628770137102,8.06325719752887
2580,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'TPI', 'GAPD', 'PGK')",0.0,1.8590930550692923
2581,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'TPI', 'GAPD', 'PGM')",0.0,0.4913912025118541
2582,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK', 'TPI', 'GAPD', 'ENO')",0.0,1.696604926175192
