,comb,obj,obj_rand,GLCabcpp,GLCptspp,HEX1,PGI,PFK,FBA,TPI,GAPD,PGK,PGM,ENO,PYK
2218,"('GLCptspp', 'PGI', 'FBA', 'GAPD', 'PGK', 'PGM')",6.12860162696238,6.088193510083124,0,1,0,1,0,1,0,1,1,1,0,0
2219,"('GLCptspp', 'PGI', 'FBA', 'GAPD', 'PGK', 'ENO')",6.12860162696238,6.4814688978353034,0,1,0,1,0,1,0,1,1,0,1,0
2220,"('GLCptspp', 'PGI', 'FBA', 'GAPD', 'PGK', 'PYK')",6.220634501801087,5.4677549277391115,0,1,0,1,0,1,0,1,1,0,0,1
2221,"('GLCptspp', 'PGI', 'FBA', 'GAPD', 'PGM', 'ENO')",6.128601626962378,6.40117469292514,0,1,0,1,0,1,0,1,0,1,1,0
2222,"('GLCptspp', 'PGI', 'FBA', 'GAPD', 'PGM', 'PYK')",6.128601626962378,5.105311059999269,0,1,0,1,0,1,0,1,0,1,0,1
2223,"('GLCptspp', 'PGI', 'FBA', 'GAPD', 'ENO', 'PYK')",6.128601626962378,7.236443211831229,0,1,0,1,0,1,0,1,0,0,1,1
2224,"('GLCptspp', 'PGI', 'FBA', 'PGK', 'PGM', 'ENO')",6.128601626962378,7.199200562703752,0,1,0,1,0,1,0,0,1,1,1,0
2225,"('GLCptspp', 'PGI', 'FBA', 'PGK', 'PGM', 'PYK')",6.128601626962378,7.240017091179965,0,1,0,1,0,1,0,0,1,1,0,1
2226,"('GLCptspp', 'PGI', 'FBA', 'PGK', 'ENO', 'PYK')",6.128601626962378,6.658861829702965,0,1,0,1,0,1,0,0,1,0,1,1
2227,"('GLCptspp', 'PGI', 'FBA', 'PGM', 'ENO', 'PYK')",6.7860870363709855,6.203595163197099,0,1,0,1,0,1,0,0,0,1,1,1
2228,"('GLCptspp', 'PGI', 'TPI', 'GAPD', 'PGK', 'PGM')",0.0,0.3224179372448588,0,1,0,1,0,0,1,1,1,1,0,0
2229,"('GLCptspp', 'PGI', 'TPI', 'GAPD', 'PGK', 'ENO')",0.0,0.840282178159,0,1,0,1,0,0,1,1,1,0,1,0
2230,"('GLCptspp', 'PGI', 'TPI', 'GAPD', 'PGK', 'PYK')",0.0,1.4152032724141237,0,1,0,1,0,0,1,1,1,0,0,1
2231,"('GLCptspp', 'PGI', 'TPI', 'GAPD', 'PGM', 'ENO')",0.0,1.4874443065257221,0,1,0,1,0,0,1,1,0,1,1,0
2232,"('GLCptspp', 'PGI', 'TPI', 'GAPD', 'PGM', 'PYK')",0.0,0.6829276254191492,0,1,0,1,0,0,1,1,0,1,0,1
2233,"('GLCptspp', 'PGI', 'TPI', 'GAPD', 'ENO', 'PYK')",0.0,1.6255024685924315,0,1,0,1,0,0,1,1,0,0,1,1
2234,"('GLCptspp', 'PGI', 'TPI', 'PGK', 'PGM', 'ENO')",0.0,1.353344529640436,0,1,0,1,0,0,1,0,1,1,1,0
2235,"('GLCptspp', 'PGI', 'TPI', 'PGK', 'PGM', 'PYK')",0.0,0.943117474304239,0,1,0,1,0,0,1,0,1,1,0,1
2236,"('GLCptspp', 'PGI', 'TPI', 'PGK', 'ENO', 'PYK')",0.0,0.1206223200579859,0,1,0,1,0,0,1,0,1,0,1,1
2237,"('GLCptspp', 'PGI', 'TPI', 'PGM', 'ENO', 'PYK')",6.784411876532239,7.4840352253364415,0,1,0,1,0,0,1,0,0,1,1,1
2238,"('GLCptspp', 'PGI', 'GAPD', 'PGK', 'PGM', 'ENO')",6.128601626962316,6.6809018920718755,0,1,0,1,0,0,0,1,1,1,1,0
2239,"('GLCptspp', 'PGI', 'GAPD', 'PGK', 'PGM', 'PYK')",6.128601626962316,5.967676805303595,0,1,0,1,0,0,0,1,1,1,0,1
2240,"('GLCptspp', 'PGI', 'GAPD', 'PGK', 'ENO', 'PYK')",6.128601626962316,5.546550936420264,0,1,0,1,0,0,0,1,1,0,1,1
2241,"('GLCptspp', 'PGI', 'GAPD', 'PGM', 'ENO', 'PYK')",6.128601626962312,7.064462521697081,0,1,0,1,0,0,0,1,0,1,1,1
2242,"('GLCptspp', 'PGI', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626962316,5.65485557787158,0,1,0,1,0,0,0,0,1,1,1,1
2243,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGK')",0.0,1.8023243274439928,0,1,0,0,1,1,1,1,1,0,0,0
2244,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGM')",0.0,0.6523806967953925,0,1,0,0,1,1,1,1,0,1,0,0
2245,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'GAPD', 'ENO')",0.0,0.7732134349842594,0,1,0,0,1,1,1,1,0,0,1,0
2246,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'GAPD', 'PYK')",0.0,0.7555864118953703,0,1,0,0,1,1,1,1,0,0,0,1
2247,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'PGK', 'PGM')",0.0,1.5006143118901867,0,1,0,0,1,1,1,0,1,1,0,0
2248,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'PGK', 'ENO')",0.0,0.9964790068120195,0,1,0,0,1,1,1,0,1,0,1,0
2249,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'PGK', 'PYK')",0.0,1.9651350749786978,0,1,0,0,1,1,1,0,1,0,0,1
2250,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'PGM', 'ENO')",6.8440541549193705,6.36066520748404,0,1,0,0,1,1,1,0,0,1,1,0
2251,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'PGM', 'PYK')",6.8440541549193705,7.28361547078247,0,1,0,0,1,1,1,0,0,1,0,1
2252,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'ENO', 'PYK')",6.8440541549193705,5.786036296599018,0,1,0,0,1,1,1,0,0,0,1,1
2253,"('GLCptspp', 'PFK', 'FBA', 'GAPD', 'PGK', 'PGM')",6.128601626962364,6.727354153355518,0,1,0,0,1,1,0,1,1,1,0,0
2254,"('GLCptspp', 'PFK', 'FBA', 'GAPD', 'PGK', 'ENO')",6.1286016269623635,5.992299654918422,0,1,0,0,1,1,0,1,1,0,1,0
2255,"('GLCptspp', 'PFK', 'FBA', 'GAPD', 'PGK', 'PYK')",6.220634501801076,7.451568526825787,0,1,0,0,1,1,0,1,1,0,0,1
2256,"('GLCptspp', 'PFK', 'FBA', 'GAPD', 'PGM', 'ENO')",6.1286016269623635,5.341193508524536,0,1,0,0,1,1,0,1,0,1,1,0
2257,"('GLCptspp', 'PFK', 'FBA', 'GAPD', 'PGM', 'PYK')",6.128601626962364,6.950377833986889,0,1,0,0,1,1,0,1,0,1,0,1
2258,"('GLCptspp', 'PFK', 'FBA', 'GAPD', 'ENO', 'PYK')",6.1286016269623635,5.559692815109604,0,1,0,0,1,1,0,1,0,0,1,1
2259,"('GLCptspp', 'PFK', 'FBA', 'PGK', 'PGM', 'ENO')",6.128601626962364,6.721945460475351,0,1,0,0,1,1,0,0,1,1,1,0
2260,"('GLCptspp', 'PFK', 'FBA', 'PGK', 'PGM', 'PYK')",6.128601626962364,5.900008710332489,0,1,0,0,1,1,0,0,1,1,0,1
2261,"('GLCptspp', 'PFK', 'FBA', 'PGK', 'ENO', 'PYK')",6.128601626962364,6.885580068879919,0,1,0,0,1,1,0,0,1,0,1,1
2262,"('GLCptspp', 'PFK', 'FBA', 'PGM', 'ENO', 'PYK')",6.846287701370982,7.512342484393775,0,1,0,0,1,1,0,0,0,1,1,1
2263,"('GLCptspp', 'PFK', 'TPI', 'GAPD', 'PGK', 'PGM')",0.0,1.8914914067805142,0,1,0,0,1,0,1,1,1,1,0,0
2264,"('GLCptspp', 'PFK', 'TPI', 'GAPD', 'PGK', 'ENO')",0.0,0.2871061697159081,0,1,0,0,1,0,1,1,1,0,1,0
2265,"('GLCptspp', 'PFK', 'TPI', 'GAPD', 'PGK', 'PYK')",0.0,1.512156556482086,0,1,0,0,1,0,1,1,1,0,0,1
2266,"('GLCptspp', 'PFK', 'TPI', 'GAPD', 'PGM', 'ENO')",0.0,1.0506843559605965,0,1,0,0,1,0,1,1,0,1,1,0
2267,"('GLCptspp', 'PFK', 'TPI', 'GAPD', 'PGM', 'PYK')",0.0,0.488172378619395,0,1,0,0,1,0,1,1,0,1,0,1
2268,"('GLCptspp', 'PFK', 'TPI', 'GAPD', 'ENO', 'PYK')",0.0,1.6912467954693853,0,1,0,0,1,0,1,1,0,0,1,1
2269,"('GLCptspp', 'PFK', 'TPI', 'PGK', 'PGM', 'ENO')",0.0,0.49960454110250163,0,1,0,0,1,0,1,0,1,1,1,0
2270,"('GLCptspp', 'PFK', 'TPI', 'PGK', 'PGM', 'PYK')",0.0,0.022611289960989156,0,1,0,0,1,0,1,0,1,1,0,1
2271,"('GLCptspp', 'PFK', 'TPI', 'PGK', 'ENO', 'PYK')",0.0,1.9150816547957052,0,1,0,0,1,0,1,0,1,0,1,1
2272,"('GLCptspp', 'PFK', 'TPI', 'PGM', 'ENO', 'PYK')",6.844054154919374,6.02179068826913,0,1,0,0,1,0,1,0,0,1,1,1
2273,"('GLCptspp', 'PFK', 'GAPD', 'PGK', 'PGM', 'ENO')",6.128601626962381,6.800709090222008,0,1,0,0,1,0,0,1,1,1,1,0
2274,"('GLCptspp', 'PFK', 'GAPD', 'PGK', 'PGM', 'PYK')",6.128601626962381,5.942425421430369,0,1,0,0,1,0,0,1,1,1,0,1
2275,"('GLCptspp', 'PFK', 'GAPD', 'PGK', 'ENO', 'PYK')",6.128601626962381,5.298782420400112,0,1,0,0,1,0,0,1,1,0,1,1
2276,"('GLCptspp', 'PFK', 'GAPD', 'PGM', 'ENO', 'PYK')",6.128601626962381,7.316411931469401,0,1,0,0,1,0,0,1,0,1,1,1
2277,"('GLCptspp', 'PFK', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626962381,6.853649286569396,0,1,0,0,1,0,0,0,1,1,1,1
2278,"('GLCptspp', 'FBA', 'TPI', 'GAPD', 'PGK', 'PGM')",0.0,0.7809108122271988,0,1,0,0,0,1,1,1,1,1,0,0
2279,"('GLCptspp', 'FBA', 'TPI', 'GAPD', 'PGK', 'ENO')",0.0,1.8890529248645829,0,1,0,0,0,1,1,1,1,0,1,0
2280,"('GLCptspp', 'FBA', 'TPI', 'GAPD', 'PGK', 'PYK')",0.0,1.656520924802179,0,1,0,0,0,1,1,1,1,0,0,1
2281,"('GLCptspp', 'FBA', 'TPI', 'GAPD', 'PGM', 'ENO')",0.0,0.6164827131265784,0,1,0,0,0,1,1,1,0,1,1,0
2282,"('GLCptspp', 'FBA', 'TPI', 'GAPD', 'PGM', 'PYK')",0.0,1.0958724550459897,0,1,0,0,0,1,1,1,0,1,0,1
2283,"('GLCptspp', 'FBA', 'TPI', 'GAPD', 'ENO', 'PYK')",0.0,1.1237123673477107,0,1,0,0,0,1,1,1,0,0,1,1
2284,"('GLCptspp', 'FBA', 'TPI', 'PGK', 'PGM', 'ENO')",0.0,0.855234771847508,0,1,0,0,0,1,1,0,1,1,1,0
2285,"('GLCptspp', 'FBA', 'TPI', 'PGK', 'PGM', 'PYK')",0.0,0.03041200161741231,0,1,0,0,0,1,1,0,1,1,0,1
2286,"('GLCptspp', 'FBA', 'TPI', 'PGK', 'ENO', 'PYK')",0.0,1.127051582415939,0,1,0,0,0,1,1,0,1,0,1,1
2287,"('GLCptspp', 'FBA', 'TPI', 'PGM', 'ENO', 'PYK')",6.844054154919371,7.779820145883384,0,1,0,0,0,1,1,0,0,1,1,1
2288,"('GLCptspp', 'FBA', 'GAPD', 'PGK', 'PGM', 'ENO')",6.128601626962371,7.064933826936737,0,1,0,0,0,1,0,1,1,1,1,0
2289,"('GLCptspp', 'FBA', 'GAPD', 'PGK', 'PGM', 'PYK')",6.128601626962371,5.09755370160942,0,1,0,0,0,1,0,1,1,1,0,1
2290,"('GLCptspp', 'FBA', 'GAPD', 'PGK', 'ENO', 'PYK')",6.128601626962371,5.050689846561396,0,1,0,0,0,1,0,1,1,0,1,1
2291,"('GLCptspp', 'FBA', 'GAPD', 'PGM', 'ENO', 'PYK')",6.128601626962367,4.908733091121817,0,1,0,0,0,1,0,1,0,1,1,1
2292,"('GLCptspp', 'FBA', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626962369,5.610075762385387,0,1,0,0,0,1,0,0,1,1,1,1
2293,"('GLCptspp', 'TPI', 'GAPD', 'PGK', 'PGM', 'ENO')",0.0,1.4411798352048426,0,1,0,0,0,0,1,1,1,1,1,0
2294,"('GLCptspp', 'TPI', 'GAPD', 'PGK', 'PGM', 'PYK')",0.0,0.27425323859461836,0,1,0,0,0,0,1,1,1,1,0,1
2295,"('GLCptspp', 'TPI', 'GAPD', 'PGK', 'ENO', 'PYK')",0.0,0.48379174969440863,0,1,0,0,0,0,1,1,1,0,1,1
2296,"('GLCptspp', 'TPI', 'GAPD', 'PGM', 'ENO', 'PYK')",0.0,1.0571633696263536,0,1,0,0,0,0,1,1,0,1,1,1
2297,"('GLCptspp', 'TPI', 'PGK', 'PGM', 'ENO', 'PYK')",0.0,1.8382798864113432,0,1,0,0,0,0,1,0,1,1,1,1
2298,"('GLCptspp', 'GAPD', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626962393,6.413442621493933,0,1,0,0,0,0,0,1,1,1,1,1
2299,"('HEX1', 'PGI', 'PFK', 'FBA', 'TPI', 'GAPD')",0.0,0.8209668105569532,0,0,1,1,1,1,1,1,0,0,0,0
2300,"('HEX1', 'PGI', 'PFK', 'FBA', 'TPI', 'PGK')",0.0,0.5537778912007696,0,0,1,1,1,1,1,0,1,0,0,0
2301,"('HEX1', 'PGI', 'PFK', 'FBA', 'TPI', 'PGM')",6.304539232392477,6.44525527034521,0,0,1,1,1,1,1,0,0,1,0,0
2302,"('HEX1', 'PGI', 'PFK', 'FBA', 'TPI', 'ENO')",6.304539232392477,6.463611596503182,0,0,1,1,1,1,1,0,0,0,1,0
2303,"('HEX1', 'PGI', 'PFK', 'FBA', 'TPI', 'PYK')",7.616052012661299,7.48923809284897,0,0,1,1,1,1,1,0,0,0,0,1
2304,"('HEX1', 'PGI', 'PFK', 'FBA', 'GAPD', 'PGK')",5.815119802338706,5.937905611100613,0,0,1,1,1,1,0,1,1,0,0,0
2305,"('HEX1', 'PGI', 'PFK', 'FBA', 'GAPD', 'PGM')",5.723086927499999,6.36794444192206,0,0,1,1,1,1,0,1,0,1,0,0
2306,"('HEX1', 'PGI', 'PFK', 'FBA', 'GAPD', 'ENO')",5.723086927499999,6.190561714162826,0,0,1,1,1,1,0,1,0,0,1,0
2307,"('HEX1', 'PGI', 'PFK', 'FBA', 'GAPD', 'PYK')",5.815119802338706,6.71362208264614,0,0,1,1,1,1,0,1,0,0,0,1
2308,"('HEX1', 'PGI', 'PFK', 'FBA', 'PGK', 'PGM')",5.723086927499999,5.295591681005653,0,0,1,1,1,1,0,0,1,1,0,0
2309,"('HEX1', 'PGI', 'PFK', 'FBA', 'PGK', 'ENO')",5.723086927499999,5.499243388832927,0,0,1,1,1,1,0,0,1,0,1,0
2310,"('HEX1', 'PGI', 'PFK', 'FBA', 'PGK', 'PYK')",5.815119802338706,4.972560485357254,0,0,1,1,1,1,0,0,1,0,0,1
2311,"('HEX1', 'PGI', 'PFK', 'FBA', 'PGM', 'ENO')",6.30565600561829,7.268372697919219,0,0,1,1,1,1,0,0,0,1,1,0
2312,"('HEX1', 'PGI', 'PFK', 'FBA', 'PGM', 'PYK')",6.30565600561829,5.742376424888153,0,0,1,1,1,1,0,0,0,1,0,1
2313,"('HEX1', 'PGI', 'PFK', 'FBA', 'ENO', 'PYK')",6.30565600561829,6.507979020670877,0,0,1,1,1,1,0,0,0,0,1,1
2314,"('HEX1', 'PGI', 'PFK', 'TPI', 'GAPD', 'PGK')",0.0,0.3977132711700626,0,0,1,1,1,0,1,1,1,0,0,0
2315,"('HEX1', 'PGI', 'PFK', 'TPI', 'GAPD', 'PGM')",0.0,1.547919361762399,0,0,1,1,1,0,1,1,0,1,0,0
2316,"('HEX1', 'PGI', 'PFK', 'TPI', 'GAPD', 'ENO')",0.0,1.5376577643237233,0,0,1,1,1,0,1,1,0,0,1,0
2317,"('HEX1', 'PGI', 'PFK', 'TPI', 'GAPD', 'PYK')",0.0,0.020455023765203473,0,0,1,1,1,0,1,1,0,0,0,1
2318,"('HEX1', 'PGI', 'PFK', 'TPI', 'PGK', 'PGM')",0.0,0.5714127661860173,0,0,1,1,1,0,1,0,1,1,0,0
2319,"('HEX1', 'PGI', 'PFK', 'TPI', 'PGK', 'ENO')",0.0,1.291567137440198,0,0,1,1,1,0,1,0,1,0,1,0
2320,"('HEX1', 'PGI', 'PFK', 'TPI', 'PGK', 'PYK')",0.0,1.5912103574261864,0,0,1,1,1,0,1,0,1,0,0,1
2321,"('HEX1', 'PGI', 'PFK', 'TPI', 'PGM', 'ENO')",6.304539232392467,6.154985556315529,0,0,1,1,1,0,1,0,0,1,1,0
2322,"('HEX1', 'PGI', 'PFK', 'TPI', 'PGM', 'PYK')",6.304539232392467,7.05818387712786,0,0,1,1,1,0,1,0,0,1,0,1
2323,"('HEX1', 'PGI', 'PFK', 'TPI', 'ENO', 'PYK')",6.304539232392467,7.171968700547682,0,0,1,1,1,0,1,0,0,0,1,1
2324,"('HEX1', 'PGI', 'PFK', 'GAPD', 'PGK', 'PGM')",5.723086927500094,6.233447266359182,0,0,1,1,1,0,0,1,1,1,0,0
2325,"('HEX1', 'PGI', 'PFK', 'GAPD', 'PGK', 'ENO')",5.723086927500094,5.789579635400173,0,0,1,1,1,0,0,1,1,0,1,0
2326,"('HEX1', 'PGI', 'PFK', 'GAPD', 'PGK', 'PYK')",5.815119802338801,5.915396524527936,0,0,1,1,1,0,0,1,1,0,0,1
2327,"('HEX1', 'PGI', 'PFK', 'GAPD', 'PGM', 'ENO')",5.723086927500094,5.551727190870306,0,0,1,1,1,0,0,1,0,1,1,0
2328,"('HEX1', 'PGI', 'PFK', 'GAPD', 'PGM', 'PYK')",5.723086927500094,5.681791142418908,0,0,1,1,1,0,0,1,0,1,0,1
2329,"('HEX1', 'PGI', 'PFK', 'GAPD', 'ENO', 'PYK')",5.723086927500094,6.276377977751068,0,0,1,1,1,0,0,1,0,0,1,1
2330,"('HEX1', 'PGI', 'PFK', 'PGK', 'PGM', 'ENO')",5.723086927500094,5.540236283922968,0,0,1,1,1,0,0,0,1,1,1,0
2331,"('HEX1', 'PGI', 'PFK', 'PGK', 'PGM', 'PYK')",5.723086927500094,4.952093115442083,0,0,1,1,1,0,0,0,1,1,0,1
2332,"('HEX1', 'PGI', 'PFK', 'PGK', 'ENO', 'PYK')",5.723086927500094,6.164344086604976,0,0,1,1,1,0,0,0,1,0,1,1
2333,"('HEX1', 'PGI', 'PFK', 'PGM', 'ENO', 'PYK')",6.305656005618372,6.593061787226338,0,0,1,1,1,0,0,0,0,1,1,1
2334,"('HEX1', 'PGI', 'FBA', 'TPI', 'GAPD', 'PGK')",0.0,1.325674717681706,0,0,1,1,0,1,1,1,1,0,0,0
2335,"('HEX1', 'PGI', 'FBA', 'TPI', 'GAPD', 'PGM')",0.0,1.1483791853916427,0,0,1,1,0,1,1,1,0,1,0,0
2336,"('HEX1', 'PGI', 'FBA', 'TPI', 'GAPD', 'ENO')",0.0,1.4890819913799556,0,0,1,1,0,1,1,1,0,0,1,0
2337,"('HEX1', 'PGI', 'FBA', 'TPI', 'GAPD', 'PYK')",0.0,1.5464970619597864,0,0,1,1,0,1,1,1,0,0,0,1
2338,"('HEX1', 'PGI', 'FBA', 'TPI', 'PGK', 'PGM')",0.0,0.7541660311243918,0,0,1,1,0,1,1,0,1,1,0,0
2339,"('HEX1', 'PGI', 'FBA', 'TPI', 'PGK', 'ENO')",0.0,0.3488732878775844,0,0,1,1,0,1,1,0,1,0,1,0
2340,"('HEX1', 'PGI', 'FBA', 'TPI', 'PGK', 'PYK')",0.0,0.6083951658309326,0,0,1,1,0,1,1,0,1,0,0,1
2341,"('HEX1', 'PGI', 'FBA', 'TPI', 'PGM', 'ENO')",6.304539232392431,6.3175047862973015,0,0,1,1,0,1,1,0,0,1,1,0
2342,"('HEX1', 'PGI', 'FBA', 'TPI', 'PGM', 'PYK')",6.304539232392431,6.4987852317726835,0,0,1,1,0,1,1,0,0,1,0,1
2343,"('HEX1', 'PGI', 'FBA', 'TPI', 'ENO', 'PYK')",6.304539232392431,5.946958324652326,0,0,1,1,0,1,1,0,0,0,1,1
2344,"('HEX1', 'PGI', 'FBA', 'GAPD', 'PGK', 'PGM')",5.723086927499957,5.146823351551317,0,0,1,1,0,1,0,1,1,1,0,0
2345,"('HEX1', 'PGI', 'FBA', 'GAPD', 'PGK', 'ENO')",5.723086927499957,6.385981035150167,0,0,1,1,0,1,0,1,1,0,1,0
2346,"('HEX1', 'PGI', 'FBA', 'GAPD', 'PGK', 'PYK')",5.8151198023386765,5.938180790530929,0,0,1,1,0,1,0,1,1,0,0,1
2347,"('HEX1', 'PGI', 'FBA', 'GAPD', 'PGM', 'ENO')",5.723086927499957,6.425404408854682,0,0,1,1,0,1,0,1,0,1,1,0
2348,"('HEX1', 'PGI', 'FBA', 'GAPD', 'PGM', 'PYK')",5.723086927499957,4.874247491408137,0,0,1,1,0,1,0,1,0,1,0,1
2349,"('HEX1', 'PGI', 'FBA', 'GAPD', 'ENO', 'PYK')",5.723086927499957,4.9619758589582865,0,0,1,1,0,1,0,1,0,0,1,1
2350,"('HEX1', 'PGI', 'FBA', 'PGK', 'PGM', 'ENO')",5.723086927499957,5.645140518815823,0,0,1,1,0,1,0,0,1,1,1,0
2351,"('HEX1', 'PGI', 'FBA', 'PGK', 'PGM', 'PYK')",5.723086927499957,5.69331635523388,0,0,1,1,0,1,0,0,1,1,0,1
2352,"('HEX1', 'PGI', 'FBA', 'PGK', 'ENO', 'PYK')",5.723086927499957,5.779866118194113,0,0,1,1,0,1,0,0,1,0,1,1
2353,"('HEX1', 'PGI', 'FBA', 'PGM', 'ENO', 'PYK')",6.30565600561824,6.058407457104978,0,0,1,1,0,1,0,0,0,1,1,1
2354,"('HEX1', 'PGI', 'TPI', 'GAPD', 'PGK', 'PGM')",0.0,1.1557347170771735,0,0,1,1,0,0,1,1,1,1,0,0
2355,"('HEX1', 'PGI', 'TPI', 'GAPD', 'PGK', 'ENO')",0.0,0.5787962361578651,0,0,1,1,0,0,1,1,1,0,1,0
2356,"('HEX1', 'PGI', 'TPI', 'GAPD', 'PGK', 'PYK')",0.0,1.9779735777248126,0,0,1,1,0,0,1,1,1,0,0,1
2357,"('HEX1', 'PGI', 'TPI', 'GAPD', 'PGM', 'ENO')",0.0,1.4712675765594434,0,0,1,1,0,0,1,1,0,1,1,0
2358,"('HEX1', 'PGI', 'TPI', 'GAPD', 'PGM', 'PYK')",0.0,1.9406121701944943,0,0,1,1,0,0,1,1,0,1,0,1
2359,"('HEX1', 'PGI', 'TPI', 'GAPD', 'ENO', 'PYK')",0.0,0.5023608844349452,0,0,1,1,0,0,1,1,0,0,1,1
2360,"('HEX1', 'PGI', 'TPI', 'PGK', 'PGM', 'ENO')",0.0,1.9266473820128005,0,0,1,1,0,0,1,0,1,1,1,0
2361,"('HEX1', 'PGI', 'TPI', 'PGK', 'PGM', 'PYK')",0.0,1.8494344121458457,0,0,1,1,0,0,1,0,1,1,0,1
2362,"('HEX1', 'PGI', 'TPI', 'PGK', 'ENO', 'PYK')",0.0,0.41708393295800295,0,0,1,1,0,0,1,0,1,0,1,1
2363,"('HEX1', 'PGI', 'TPI', 'PGM', 'ENO', 'PYK')",6.304539232392518,7.3881657870621185,0,0,1,1,0,0,1,0,0,1,1,1
2364,"('HEX1', 'PGI', 'GAPD', 'PGK', 'PGM', 'ENO')",5.723086927500011,6.628179409321434,0,0,1,1,0,0,0,1,1,1,1,0
2365,"('HEX1', 'PGI', 'GAPD', 'PGK', 'PGM', 'PYK')",5.723086927500011,4.761626990633213,0,0,1,1,0,0,0,1,1,1,0,1
2366,"('HEX1', 'PGI', 'GAPD', 'PGK', 'ENO', 'PYK')",5.723086927500011,6.861012626683138,0,0,1,1,0,0,0,1,1,0,1,1
2367,"('HEX1', 'PGI', 'GAPD', 'PGM', 'ENO', 'PYK')",5.723086927500008,6.632141300741539,0,0,1,1,0,0,0,1,0,1,1,1
2368,"('HEX1', 'PGI', 'PGK', 'PGM', 'ENO', 'PYK')",5.723086927500011,5.9114210966872545,0,0,1,1,0,0,0,0,1,1,1,1
2369,"('HEX1', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGK')",0.0,0.03628491068566464,0,0,1,0,1,1,1,1,1,0,0,0
2370,"('HEX1', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGM')",0.0,0.2524519057622585,0,0,1,0,1,1,1,1,0,1,0,0
2371,"('HEX1', 'PFK', 'FBA', 'TPI', 'GAPD', 'ENO')",0.0,0.24865899496942578,0,0,1,0,1,1,1,1,0,0,1,0
2372,"('HEX1', 'PFK', 'FBA', 'TPI', 'GAPD', 'PYK')",0.0,0.4757601373784157,0,0,1,0,1,1,1,1,0,0,0,1
2373,"('HEX1', 'PFK', 'FBA', 'TPI', 'PGK', 'PGM')",0.0,1.0053575975919806,0,0,1,0,1,1,1,0,1,1,0,0
2374,"('HEX1', 'PFK', 'FBA', 'TPI', 'PGK', 'ENO')",0.0,1.5411542581198856,0,0,1,0,1,1,1,0,1,0,1,0
2375,"('HEX1', 'PFK', 'FBA', 'TPI', 'PGK', 'PYK')",0.0,1.7371875668578391,0,0,1,0,1,1,1,0,1,0,0,1
2376,"('HEX1', 'PFK', 'FBA', 'TPI', 'PGM', 'ENO')",6.84405415491939,7.923417508721956,0,0,1,0,1,1,1,0,0,1,1,0
2377,"('HEX1', 'PFK', 'FBA', 'TPI', 'PGM', 'PYK')",6.84405415491939,5.838499515776347,0,0,1,0,1,1,1,0,0,1,0,1
2378,"('HEX1', 'PFK', 'FBA', 'TPI', 'ENO', 'PYK')",6.84405415491939,5.835849764252633,0,0,1,0,1,1,1,0,0,0,1,1
2379,"('HEX1', 'PFK', 'FBA', 'GAPD', 'PGK', 'PGM')",6.1286016269624115,5.232961035772759,0,0,1,0,1,1,0,1,1,1,0,0
2380,"('HEX1', 'PFK', 'FBA', 'GAPD', 'PGK', 'ENO')",6.1286016269624115,5.078149186159588,0,0,1,0,1,1,0,1,1,0,1,0
2381,"('HEX1', 'PFK', 'FBA', 'GAPD', 'PGK', 'PYK')",6.220634501801116,5.942206499900241,0,0,1,0,1,1,0,1,1,0,0,1
2382,"('HEX1', 'PFK', 'FBA', 'GAPD', 'PGM', 'ENO')",6.1286016269624115,6.568317938038771,0,0,1,0,1,1,0,1,0,1,1,0
2383,"('HEX1', 'PFK', 'FBA', 'GAPD', 'PGM', 'PYK')",6.1286016269624115,6.163699550905135,0,0,1,0,1,1,0,1,0,1,0,1
2384,"('HEX1', 'PFK', 'FBA', 'GAPD', 'ENO', 'PYK')",6.1286016269624115,6.474833508382634,0,0,1,0,1,1,0,1,0,0,1,1
2385,"('HEX1', 'PFK', 'FBA', 'PGK', 'PGM', 'ENO')",6.1286016269624115,5.158907065223828,0,0,1,0,1,1,0,0,1,1,1,0
2386,"('HEX1', 'PFK', 'FBA', 'PGK', 'PGM', 'PYK')",6.1286016269624115,6.933937710636728,0,0,1,0,1,1,0,0,1,1,0,1
2387,"('HEX1', 'PFK', 'FBA', 'PGK', 'ENO', 'PYK')",6.1286016269624115,7.003133088086962,0,0,1,0,1,1,0,0,1,0,1,1
2388,"('HEX1', 'PFK', 'FBA', 'PGM', 'ENO', 'PYK')",6.846287701370998,6.336444909305917,0,0,1,0,1,1,0,0,0,1,1,1
